,"SolphLabel(location='House1', mtress_component='ElectricityCarrier', solph_node='distribution')","SolphLabel(location='House1', mtress_component='ElectricityCarrier', solph_node='distribution')","SolphLabel(location='House1', mtress_component='ElectricityCarrier', solph_node='feed_in')","SolphLabel(location='House1', mtress_component='ElectricityGridConnection', solph_node='grid_export')","SolphLabel(location='House1', mtress_component='ElectricityGridConnection', solph_node='grid_import')","SolphLabel(location='House1', mtress_component='ElectricityGridConnection', solph_node='source_import')","SolphLabel(location='House1', mtress_component='PV', solph_node='connection')","SolphLabel(location='House1', mtress_component='PV', solph_node='connection')","SolphLabel(location='House1', mtress_component='PV', solph_node='source')","SolphLabel(location='House1', mtress_component='demand', solph_node='input')","SolphLabel(location='House1', mtress_component='storage1', solph_node='Battery_Storage')"
,"SolphLabel(location='House1', mtress_component='demand', solph_node='input')","SolphLabel(location='House1', mtress_component='storage1', solph_node='Battery_Storage')","SolphLabel(location='House1', mtress_component='ElectricityGridConnection', solph_node='grid_export')","SolphLabel(location='House1', mtress_component='ElectricityGridConnection', solph_node='sink_export')","SolphLabel(location='House1', mtress_component='ElectricityCarrier', solph_node='distribution')","SolphLabel(location='House1', mtress_component='ElectricityGridConnection', solph_node='grid_import')","SolphLabel(location='House1', mtress_component='ElectricityCarrier', solph_node='distribution')","SolphLabel(location='House1', mtress_component='ElectricityCarrier', solph_node='feed_in')","SolphLabel(location='House1', mtress_component='PV', solph_node='connection')","SolphLabel(location='House1', mtress_component='demand', solph_node='sink')","SolphLabel(location='House1', mtress_component='ElectricityCarrier', solph_node='distribution')"
2023-12-09 20:18:00+01:00,9140.0,0.0,0.0,0.0,9140.0,9140.0,0.0,0.0,0.0,9140.0,0.0
2023-12-09 20:19:00+01:00,9140.0,0.0,0.0,0.0,9140.0,9140.0,0.0,0.0,0.0,9140.0,0.0
2023-12-09 20:20:00+01:00,9140.0,0.0,0.0,0.0,9140.00000000006,9140.00000000006,0.0,0.0,0.0,9140.0,0.0
2023-12-09 20:21:00+01:00,9140.0,0.0,0.0,0.0,9139.99999999997,9139.99999999997,0.0,0.0,0.0,9140.0,0.0
2023-12-09 20:22:00+01:00,9140.0,0.0,0.0,0.0,9140.0,9140.0,0.0,0.0,0.0,9140.0,0.0
2023-12-09 20:23:00+01:00,9140.0,0.0,0.0,0.0,9140.0,9140.0,0.0,0.0,0.0,9140.0,0.0
2023-12-09 20:24:00+01:00,9140.0,0.0,0.0,0.0,9140.0,9140.0,0.0,0.0,0.0,9140.0,0.0
2023-12-09 20:25:00+01:00,9140.0,0.0,0.0,0.0,9139.99999999997,9139.99999999997,0.0,0.0,0.0,9140.0,0.0
2023-12-09 20:26:00+01:00,9140.0,0.0,0.0,0.0,9140.00000000003,9140.00000000003,0.0,0.0,0.0,9140.0,0.0
2023-12-09 20:27:00+01:00,9140.0,0.0,0.0,0.0,9139.99999999997,9139.99999999997,0.0,0.0,0.0,9140.0,0.0
2023-12-09 20:28:00+01:00,9140.0,0.0,0.0,0.0,9140.0,9140.0,0.0,0.0,0.0,9140.0,0.0
2023-12-09 20:29:00+01:00,9140.0,0.0,0.0,0.0,9140.00000000003,9140.00000000003,0.0,0.0,0.0,9140.0,0.0
2023-12-09 20:30:00+01:00,9420.0,0.0,0.0,0.0,9420.0,9420.0,0.0,0.0,0.0,9420.0,0.0
2023-12-09 20:31:00+01:00,9420.0,0.0,0.0,0.0,9419.99999999997,9419.99999999997,0.0,0.0,0.0,9420.0,0.0
2023-12-09 20:32:00+01:00,9420.0,0.0,0.0,0.0,9420.00000000003,9420.00000000003,0.0,0.0,0.0,9420.0,0.0
2023-12-09 20:33:00+01:00,9420.0,0.0,0.0,0.0,9420.0,9420.0,0.0,0.0,0.0,9420.0,0.0
2023-12-09 20:34:00+01:00,9420.0,0.0,0.0,0.0,9420.00000000003,9420.00000000003,0.0,0.0,0.0,9420.0,0.0
2023-12-09 20:35:00+01:00,9420.0,0.0,0.0,0.0,9419.99999999997,9419.99999999997,0.0,0.0,0.0,9420.0,0.0
2023-12-09 20:36:00+01:00,9420.0,0.0,0.0,0.0,9420.00000000003,9420.00000000003,0.0,0.0,0.0,9420.0,0.0
2023-12-09 20:37:00+01:00,9420.0,0.0,0.0,0.0,9420.0,9420.0,0.0,0.0,0.0,9420.0,0.0
2023-12-09 20:38:00+01:00,9420.0,0.0,0.0,0.0,9420.0,9420.0,0.0,0.0,0.0,9420.0,0.0
2023-12-09 20:39:00+01:00,9420.0,0.0,0.0,0.0,9420.0,9420.0,0.0,0.0,0.0,9420.0,0.0
2023-12-09 20:40:00+01:00,9420.0,0.0,0.0,0.0,9420.0,9420.0,0.0,0.0,0.0,9420.0,0.0
2023-12-09 20:41:00+01:00,9420.0,0.0,0.0,0.0,9420.0,9420.0,0.0,0.0,0.0,9420.0,0.0
2023-12-09 20:42:00+01:00,9420.0,0.0,0.0,0.0,9420.0,9420.0,0.0,0.0,0.0,9420.0,0.0
2023-12-09 20:43:00+01:00,9420.0,0.0,0.0,0.0,9420.0,9420.0,0.0,0.0,0.0,9420.0,0.0
2023-12-09 20:44:00+01:00,9420.0,0.0,0.0,0.0,9420.0,9420.0,0.0,0.0,0.0,9420.0,0.0
2023-12-09 20:45:00+01:00,9960.0,0.0,0.0,0.0,9960.0,9960.0,0.0,0.0,0.0,9960.0,0.0
2023-12-09 20:46:00+01:00,9960.0,0.0,0.0,0.0,9960.0,9960.0,0.0,0.0,0.0,9960.0,0.0
2023-12-09 20:47:00+01:00,9960.0,0.0,0.0,0.0,9960.00000000003,9960.00000000003,0.0,0.0,0.0,9960.0,0.0
2023-12-09 20:48:00+01:00,9960.0,0.0,0.0,0.0,9960.0,9960.0,0.0,0.0,0.0,9960.0,0.0
2023-12-09 20:49:00+01:00,9960.0,0.0,0.0,0.0,9960.0,9960.0,0.0,0.0,0.0,9960.0,0.0
2023-12-09 20:50:00+01:00,9960.0,0.0,0.0,0.0,9960.0,9960.0,0.0,0.0,0.0,9960.0,0.0
2023-12-09 20:51:00+01:00,9960.0,0.0,0.0,0.0,9960.0,9960.0,0.0,0.0,0.0,9960.0,0.0
2023-12-09 20:52:00+01:00,9960.0,0.0,0.0,0.0,9960.0,9960.0,0.0,0.0,0.0,9960.0,0.0
2023-12-09 20:53:00+01:00,9960.0,0.0,0.0,0.0,9960.00000000006,9960.00000000006,0.0,0.0,0.0,9960.0,0.0
2023-12-09 20:54:00+01:00,9960.0,0.0,0.0,0.0,9960.0,9960.0,0.0,0.0,0.0,9960.0,0.0
2023-12-09 20:55:00+01:00,9960.0,0.0,0.0,0.0,9960.0,9960.0,0.0,0.0,0.0,9960.0,0.0
2023-12-09 20:56:00+01:00,9960.0,0.0,0.0,0.0,9960.0,9960.0,0.0,0.0,0.0,9960.0,0.0
2023-12-09 20:57:00+01:00,9960.0,0.0,0.0,0.0,9960.0,9960.0,0.0,0.0,0.0,9960.0,0.0
2023-12-09 20:58:00+01:00,9960.0,0.0,0.0,0.0,9960.0,9960.0,0.0,0.0,0.0,9960.0,0.0
2023-12-09 20:59:00+01:00,9960.0,0.0,0.0,0.0,9960.00000000003,9960.00000000003,0.0,0.0,0.0,9960.0,0.0
2023-12-09 21:00:00+01:00,9540.0,0.0,0.0,0.0,9540.0,9540.0,0.0,0.0,0.0,9540.0,0.0
2023-12-09 21:01:00+01:00,9540.0,0.0,0.0,0.0,9540.0,9540.0,0.0,0.0,0.0,9540.0,0.0
2023-12-09 21:02:00+01:00,9540.0,0.0,0.0,0.0,9540.00000000003,9540.00000000003,0.0,0.0,0.0,9540.0,0.0
2023-12-09 21:03:00+01:00,9540.0,0.0,0.0,0.0,9539.99999999997,9539.99999999997,0.0,0.0,0.0,9540.0,0.0
2023-12-09 21:04:00+01:00,9540.0,0.0,0.0,0.0,9540.00000000003,9540.00000000003,0.0,0.0,0.0,9540.0,0.0
2023-12-09 21:05:00+01:00,9540.0,0.0,0.0,0.0,9540.0,9540.0,0.0,0.0,0.0,9540.0,0.0
2023-12-09 21:06:00+01:00,9540.0,0.0,0.0,0.0,9540.0,9540.0,0.0,0.0,0.0,9540.0,0.0
2023-12-09 21:07:00+01:00,9540.0,0.0,0.0,0.0,9540.0,9540.0,0.0,0.0,0.0,9540.0,0.0
2023-12-09 21:08:00+01:00,9540.0,0.0,0.0,0.0,9540.0,9540.0,0.0,0.0,0.0,9540.0,0.0
2023-12-09 21:09:00+01:00,9540.0,0.0,0.0,0.0,9540.0,9540.0,0.0,0.0,0.0,9540.0,0.0
2023-12-09 21:10:00+01:00,9540.0,0.0,0.0,0.0,9540.0,9540.0,0.0,0.0,0.0,9540.0,0.0
2023-12-09 21:11:00+01:00,9540.0,0.0,0.0,0.0,9540.0,9540.0,0.0,0.0,0.0,9540.0,0.0
2023-12-09 21:12:00+01:00,9540.0,0.0,0.0,0.0,9540.00000000003,9540.00000000003,0.0,0.0,0.0,9540.0,0.0
2023-12-09 21:13:00+01:00,9540.0,0.0,0.0,0.0,9540.00000000003,9540.00000000003,0.0,0.0,0.0,9540.0,0.0
2023-12-09 21:14:00+01:00,9540.0,0.0,0.0,0.0,9539.99999999997,9539.99999999997,0.0,0.0,0.0,9540.0,0.0
2023-12-09 21:15:00+01:00,10040.0,0.0,0.0,0.0,10040.0,10040.0,0.0,0.0,0.0,10040.0,0.0
2023-12-09 21:16:00+01:00,10040.0,0.0,0.0,0.0,10040.0,10040.0,0.0,0.0,0.0,10040.0,0.0
2023-12-09 21:17:00+01:00,10040.0,0.0,0.0,0.0,10040.0,10040.0,0.0,0.0,0.0,10040.0,0.0
2023-12-09 21:18:00+01:00,10040.0,0.0,0.0,0.0,10040.0,10040.0,0.0,0.0,0.0,10040.0,0.0
2023-12-09 21:19:00+01:00,10040.0,0.0,0.0,0.0,10040.0,10040.0,0.0,0.0,0.0,10040.0,0.0
2023-12-09 21:20:00+01:00,10040.0,0.0,0.0,0.0,10040.0,10040.0,0.0,0.0,0.0,10040.0,0.0
2023-12-09 21:21:00+01:00,10040.0,0.0,0.0,0.0,10040.0,10040.0,0.0,0.0,0.0,10040.0,0.0
2023-12-09 21:22:00+01:00,10040.0,0.0,0.0,0.0,10040.0,10040.0,0.0,0.0,0.0,10040.0,0.0
2023-12-09 21:23:00+01:00,10040.0,0.0,0.0,0.0,10040.0,10040.0,0.0,0.0,0.0,10040.0,0.0
2023-12-09 21:24:00+01:00,10040.0,0.0,0.0,0.0,10040.0,10040.0,0.0,0.0,0.0,10040.0,0.0
2023-12-09 21:25:00+01:00,10040.0,0.0,0.0,0.0,10040.0,10040.0,0.0,0.0,0.0,10040.0,0.0
2023-12-09 21:26:00+01:00,10040.0,0.0,0.0,0.0,10040.0,10040.0,0.0,0.0,0.0,10040.0,0.0
2023-12-09 21:27:00+01:00,10040.0,0.0,0.0,0.0,10040.0,10040.0,0.0,0.0,0.0,10040.0,0.0
