,"SolphLabel(location='House1', mtress_component='ElectricityCarrier', solph_node='distribution')","SolphLabel(location='House1', mtress_component='ElectricityCarrier', solph_node='feed_in')","SolphLabel(location='House1', mtress_component='ElectricityGridConnection', solph_node='grid_export')","SolphLabel(location='House1', mtress_component='ElectricityGridConnection', solph_node='grid_import')","SolphLabel(location='House1', mtress_component='ElectricityGridConnection', solph_node='source_import')","SolphLabel(location='House1', mtress_component='PV', solph_node='connection')","SolphLabel(location='House1', mtress_component='PV', solph_node='connection')","SolphLabel(location='House1', mtress_component='PV', solph_node='source')","SolphLabel(location='House1', mtress_component='demand', solph_node='input')"
,"SolphLabel(location='House1', mtress_component='demand', solph_node='input')","SolphLabel(location='House1', mtress_component='ElectricityGridConnection', solph_node='grid_export')","SolphLabel(location='House1', mtress_component='ElectricityGridConnection', solph_node='sink_export')","SolphLabel(location='House1', mtress_component='ElectricityCarrier', solph_node='distribution')","SolphLabel(location='House1', mtress_component='ElectricityGridConnection', solph_node='grid_import')","SolphLabel(location='House1', mtress_component='ElectricityCarrier', solph_node='distribution')","SolphLabel(location='House1', mtress_component='ElectricityCarrier', solph_node='feed_in')","SolphLabel(location='House1', mtress_component='PV', solph_node='connection')","SolphLabel(location='House1', mtress_component='demand', solph_node='sink')"
2023-09-14 06:03:00+02:00,810.0,390.242741413128,390.242741413128,0.0,0.0,810.0,390.242741413128,1200.2427414131284,810.0
2023-09-14 06:04:00+02:00,810.0,428.058368510699,428.058368510699,0.0,0.0,810.0,428.058368510699,1238.058368510699,810.0
2023-09-14 06:05:00+02:00,810.0,479.604571970662,479.604571970662,0.0,0.0,810.0,479.604571970662,1289.6045719706617,810.0
2023-09-14 06:06:00+02:00,810.0,488.044612778297,488.044612778297,0.0,0.0,810.0,488.044612778297,1298.0446127782973,810.0
2023-09-14 06:07:00+02:00,810.0,450.268563144316,450.268563144316,0.0,0.0,810.0,450.268563144316,1260.2685631443162,810.0
2023-09-14 06:08:00+02:00,810.0,410.137540156666,410.137540156666,0.0,0.0,810.0,410.137540156666,1220.1375401566663,810.0
2023-09-14 06:09:00+02:00,810.0,393.296907153698,393.296907153698,0.0,0.0,810.0,393.296907153698,1203.2969071536977,810.0
2023-09-14 06:10:00+02:00,810.0,419.525733774392,419.525733774392,0.0,0.0,810.0,419.525733774392,1229.5257337743917,810.0
2023-09-14 06:11:00+02:00,810.0,478.762860149805,478.762860149805,0.0,0.0,810.0,478.762860149805,1288.7628601498052,810.0
2023-09-14 06:12:00+02:00,810.0,535.766577707933,535.766577707933,0.0,0.0,810.0,535.766577707933,1345.7665777079335,810.0
2023-09-14 06:13:00+02:00,810.0,567.368060106986,567.368060106986,0.0,0.0,810.0,567.368060106986,1377.368060106986,810.0
2023-09-14 06:14:00+02:00,810.0,587.286071478926,587.286071478926,0.0,0.0,810.0,587.286071478926,1397.2860714789256,810.0
2023-09-14 06:15:00+02:00,960.0,438.396025933983,438.396025933983,0.0,0.0,960.0,438.396025933983,1398.3960259339829,960.0
2023-09-14 06:16:00+02:00,960.0,425.710726513835,425.710726513835,0.0,0.0,960.0,425.710726513835,1385.7107265138354,960.0
2023-09-14 06:17:00+02:00,960.0,450.011325975851,450.011325975851,0.0,0.0,960.0,450.011325975851,1410.011325975851,960.0
2023-09-14 06:18:00+02:00,960.0,464.725680333473,464.725680333473,0.0,0.0,960.0,464.725680333473,1424.725680333473,960.0
2023-09-14 06:19:00+02:00,960.0,449.167537029293,449.167537029293,0.0,0.0,960.0,449.167537029293,1409.1675370292928,960.0
2023-09-14 06:20:00+02:00,960.0,388.80832338699,388.80832338699,0.0,0.0,960.0,388.80832338699,1348.8083233869895,960.0
2023-09-14 06:21:00+02:00,960.0,329.792573230502,329.792573230502,0.0,0.0,960.0,329.792573230502,1289.792573230502,960.0
2023-09-14 06:22:00+02:00,960.0,293.88483881096,293.88483881096,0.0,0.0,960.0,293.88483881096,1253.8848388109595,960.0
2023-09-14 06:23:00+02:00,960.0,242.273543104812,242.273543104812,0.0,0.0,960.0,242.273543104812,1202.273543104812,960.0
2023-09-14 06:24:00+02:00,960.0,184.057210673514,184.057210673514,0.0,0.0,960.0,184.057210673514,1144.057210673514,960.0
2023-09-14 06:25:00+02:00,960.0,150.261204379816,150.261204379816,0.0,0.0,960.0,150.261204379816,1110.2612043798158,960.0
2023-09-14 06:26:00+02:00,960.0,151.527643409278,151.527643409278,0.0,0.0,960.0,151.527643409278,1111.5276434092784,960.0
2023-09-14 06:27:00+02:00,960.0,166.249335973138,166.249335973138,0.0,0.0,960.0,166.249335973138,1126.2493359731377,960.0
2023-09-14 06:28:00+02:00,960.0,207.196049993462,207.196049993462,0.0,0.0,960.0,207.196049993462,1167.196049993462,960.0
2023-09-14 06:29:00+02:00,960.0,279.110732980163,279.110732980163,0.0,0.0,960.0,279.110732980163,1239.1107329801634,960.0
2023-09-14 06:30:00+02:00,910.0,426.306008696632,426.306008696632,0.0,0.0,910.0,426.306008696632,1336.3060086966318,910.0
2023-09-14 06:31:00+02:00,910.0,529.593449046954,529.593449046954,0.0,0.0,910.0,529.593449046954,1439.5934490469538,910.0
2023-09-14 06:32:00+02:00,910.0,620.514131814167,620.514131814167,0.0,0.0,910.0,620.514131814167,1530.5141318141666,910.0
2023-09-14 06:33:00+02:00,910.0,707.874592802902,707.874592802902,0.0,0.0,910.0,707.874592802902,1617.8745928029025,910.0
2023-09-14 06:34:00+02:00,910.0,779.720770491943,779.720770491943,0.0,0.0,910.0,779.720770491943,1689.720770491943,910.0
2023-09-14 06:35:00+02:00,910.0,822.001945348562,822.001945348562,0.0,0.0,910.0,822.001945348562,1732.0019453485622,910.0
2023-09-14 06:36:00+02:00,910.0,838.880892598065,838.880892598065,0.0,0.0,910.0,838.880892598065,1748.8808925980654,910.0
2023-09-14 06:37:00+02:00,910.0,843.149898059596,843.149898059596,0.0,0.0,910.0,843.149898059596,1753.149898059596,910.0
2023-09-14 06:38:00+02:00,910.0,860.028780115899,860.028780115899,0.0,0.0,910.0,860.028780115899,1770.0287801158986,910.0
2023-09-14 06:39:00+02:00,910.0,882.504044901325,882.504044901325,0.0,0.0,910.0,882.504044901325,1792.5040449013245,910.0
2023-09-14 06:40:00+02:00,910.0,909.888713589581,909.888713589581,0.0,0.0,910.0,909.888713589581,1819.888713589581,910.0
2023-09-14 06:41:00+02:00,910.0,933.110591633477,933.110591633477,0.0,0.0,910.0,933.110591633477,1843.110591633477,910.0
2023-09-14 06:42:00+02:00,910.0,945.712744279554,945.712744279554,0.0,0.0,910.0,945.712744279554,1855.7127442795545,910.0
2023-09-14 06:43:00+02:00,910.0,966.822807781462,966.822807781462,0.0,0.0,910.0,966.822807781462,1876.8228077814624,910.0
2023-09-14 06:44:00+02:00,910.0,1000.54276504796,1000.54276504796,0.0,0.0,910.0,1000.54276504796,1910.5427650479603,910.0
2023-09-14 06:45:00+02:00,970.0,968.558916864338,968.558916864338,0.0,0.0,970.0,968.558916864338,1938.5589168643376,970.0
2023-09-14 06:46:00+02:00,970.0,989.661117895954,989.661117895954,0.0,0.0,970.0,989.661117895954,1959.6611178959545,970.0
2023-09-14 06:47:00+02:00,970.0,1008.77309012177,1008.77309012177,0.0,0.0,970.0,1008.77309012177,1978.7730901217697,970.0
2023-09-14 06:48:00+02:00,970.0,1023.66146601418,1023.66146601418,0.0,0.0,970.0,1023.66146601418,1993.6614660141845,970.0
2023-09-14 06:49:00+02:00,970.0,1040.29684354652,1040.29684354652,0.0,0.0,970.0,1040.29684354652,2010.29684354652,970.0
2023-09-14 06:50:00+02:00,970.0,1041.73975599494,1041.73975599494,0.0,0.0,970.0,1041.73975599494,2011.7397559949395,970.0
2023-09-14 06:51:00+02:00,970.0,1039.49849861846,1039.49849861846,0.0,0.0,970.0,1039.49849861846,2009.4984986184625,970.0
2023-09-14 06:52:00+02:00,970.0,1030.58851014358,1030.58851014358,0.0,0.0,970.0,1030.58851014358,2000.5885101435808,970.0
2023-09-14 06:53:00+02:00,970.0,1009.47067482923,1009.47067482923,0.0,0.0,970.0,1009.47067482923,1979.4706748292272,970.0
2023-09-14 06:54:00+02:00,970.0,978.354608551508,978.354608551508,0.0,0.0,970.0,978.354608551508,1948.354608551508,970.0
2023-09-14 06:55:00+02:00,970.0,946.791495301667,946.791495301667,0.0,0.0,970.0,946.791495301667,1916.7914953016668,970.0
2023-09-14 06:56:00+02:00,970.0,936.163827527176,936.163827527176,0.0,0.0,970.0,936.163827527176,1906.163827527176,970.0
2023-09-14 06:57:00+02:00,970.0,954.625095168095,954.625095168095,0.0,0.0,970.0,954.625095168095,1924.6250951680947,970.0
2023-09-14 06:58:00+02:00,970.0,980.088081857696,980.088081857696,0.0,0.0,970.0,980.088081857696,1950.088081857696,970.0
2023-09-14 06:59:00+02:00,970.0,1012.40725075993,1012.40725075993,0.0,0.0,970.0,1012.40725075993,1982.407250759928,970.0
2023-09-14 07:00:00+02:00,1230.0,807.366404873205,807.366404873205,0.0,0.0,1230.0,807.366404873205,2037.3664048732048,1230.0
2023-09-14 07:01:00+02:00,1230.0,862.325546407675,862.325546407675,0.0,0.0,1230.0,862.325546407675,2092.3255464076747,1230.0
2023-09-14 07:02:00+02:00,1230.0,908.837541390679,908.837541390679,0.0,0.0,1230.0,908.837541390679,2138.8375413906792,1230.0
2023-09-14 07:03:00+02:00,1230.0,940.994964574255,940.994964574255,0.0,0.0,1230.0,940.994964574255,2170.994964574255,1230.0
2023-09-14 07:04:00+02:00,1230.0,964.086880659219,964.086880659219,0.0,0.0,1230.0,964.086880659219,2194.086880659219,1230.0
2023-09-14 07:05:00+02:00,1230.0,1001.48867063513,1001.48867063513,0.0,0.0,1230.0,1001.48867063513,2231.4886706351285,1230.0
2023-09-14 07:06:00+02:00,1230.0,1071.10865206213,1071.10865206213,0.0,0.0,1230.0,1071.10865206213,2301.108652062129,1230.0
2023-09-14 07:07:00+02:00,1230.0,1157.16648070864,1157.16648070864,0.0,0.0,1230.0,1157.16648070864,2387.1664807086354,1230.0
2023-09-14 07:08:00+02:00,1230.0,1201.45314271259,1201.45314271259,0.0,0.0,1230.0,1201.45314271259,2431.4531427125903,1230.0
2023-09-14 07:09:00+02:00,1230.0,1197.3511599621,1197.3511599621,0.0,0.0,1230.0,1197.3511599621,2427.3511599620965,1230.0
2023-09-14 07:10:00+02:00,1230.0,1185.05172410954,1185.05172410954,0.0,0.0,1230.0,1185.05172410954,2415.0517241095386,1230.0
2023-09-14 07:11:00+02:00,1230.0,1172.07054974106,1172.07054974106,0.0,0.0,1230.0,1172.07054974106,2402.0705497410595,1230.0
2023-09-14 07:12:00+02:00,1230.0,1157.8254169999,1157.8254169999,0.0,0.0,1230.0,1157.8254169999,2387.825416999896,1230.0
2023-09-14 07:13:00+02:00,1230.0,1143.15635559213,1143.15635559213,0.0,0.0,1230.0,1143.15635559213,2373.1563555921343,1230.0
2023-09-14 07:14:00+02:00,1230.0,1125.85448067423,1125.85448067423,0.0,0.0,1230.0,1125.85448067423,2355.8544806742334,1230.0
2023-09-14 07:15:00+02:00,920.0,1406.28951123414,1406.28951123414,0.0,0.0,920.0,1406.28951123414,2326.289511234138,920.0
2023-09-14 07:16:00+02:00,920.0,1376.60295748167,1376.60295748167,0.0,0.0,920.0,1376.60295748167,2296.602957481666,920.0
2023-09-14 07:17:00+02:00,920.0,1374.24800532548,1374.24800532548,0.0,0.0,920.0,1374.24800532548,2294.2480053254776,920.0
2023-09-14 07:18:00+02:00,920.0,1389.03049004553,1389.03049004553,0.0,0.0,920.0,1389.03049004553,2309.0304900455258,920.0
2023-09-14 07:19:00+02:00,920.0,1418.59545948562,1418.59545948562,0.0,0.0,920.0,1418.59545948562,2338.595459485621,920.0
2023-09-14 07:20:00+02:00,920.0,1460.89192227052,1460.89192227052,0.0,0.0,920.0,1460.89192227052,2380.891922270517,920.0
2023-09-14 07:21:00+02:00,920.0,1522.13364468214,1522.13364468214,0.0,0.0,920.0,1522.13364468214,2442.133644682144,920.0
2023-09-14 07:22:00+02:00,920.0,1586.00323087359,1586.00323087359,0.0,0.0,920.0,1586.00323087359,2506.003230873588,920.0
2023-09-14 07:23:00+02:00,920.0,1638.78956022947,1638.78956022947,0.0,0.0,920.0,1638.78956022947,2558.7895602294657,920.0
2023-09-14 07:24:00+02:00,920.0,1685.30132223498,1685.30132223498,0.0,0.0,920.0,1685.30132223498,2605.301322234975,920.0
2023-09-14 07:25:00+02:00,920.0,1733.80327470225,1733.80327470225,0.0,0.0,920.0,1733.80327470225,2653.803274702246,920.0
2023-09-14 07:26:00+02:00,920.0,1782.24442642775,1782.24442642775,0.0,0.0,920.0,1782.24442642775,2702.2444264277487,920.0
2023-09-14 07:27:00+02:00,920.0,1822.31086692691,1822.31086692691,0.0,0.0,920.0,1822.31086692691,2742.310866926912,920.0
2023-09-14 07:28:00+02:00,920.0,1809.70095789449,1809.70095789449,0.0,0.0,920.0,1809.70095789449,2729.700957894487,920.0
2023-09-14 07:29:00+02:00,920.0,1767.28291079722,1767.28291079722,0.0,0.0,920.0,1767.28291079722,2687.282910797215,920.0
2023-09-14 07:30:00+02:00,1050.0,1603.43358213806,1603.43358213806,0.0,0.0,1050.0,1603.43358213806,2653.43358213806,1050.0
2023-09-14 07:31:00+02:00,1050.0,1609.76893273237,1609.76893273237,0.0,0.0,1050.0,1609.76893273237,2659.7689327323674,1050.0
2023-09-14 07:32:00+02:00,1050.0,1671.07144730018,1671.07144730018,0.0,0.0,1050.0,1671.07144730018,2721.0714473001813,1050.0
2023-09-14 07:33:00+02:00,1050.0,1760.06953966071,1760.06953966071,0.0,0.0,1050.0,1760.06953966071,2810.069539660715,1050.0
2023-09-14 07:34:00+02:00,1050.0,1842.42074926473,1842.42074926473,0.0,0.0,1050.0,1842.42074926473,2892.4207492647274,1050.0
2023-09-14 07:35:00+02:00,1050.0,1890.86183091164,1890.86183091164,0.0,0.0,1050.0,1890.86183091164,2940.861830911643,1050.0
2023-09-14 07:36:00+02:00,1050.0,1907.8693212259,1907.8693212259,0.0,0.0,1050.0,1907.8693212259,2957.8693212259,1050.0
2023-09-14 07:37:00+02:00,1050.0,1892.86951025709,1892.86951025709,0.0,0.0,1050.0,1892.86951025709,2942.8695102570864,1050.0
2023-09-14 07:38:00+02:00,1050.0,1808.33737684348,1808.33737684348,0.0,0.0,1050.0,1808.33737684348,2858.3373768434826,1050.0
2023-09-14 07:39:00+02:00,1050.0,1730.14059402418,1730.14059402418,0.0,0.0,1050.0,1730.14059402418,2780.1405940241843,1050.0
2023-09-14 07:40:00+02:00,1050.0,1785.10775799769,1785.10775799769,0.0,0.0,1050.0,1785.10775799769,2835.1077579976927,1050.0
2023-09-14 07:41:00+02:00,1050.0,1930.82082166674,1930.82082166674,0.0,0.0,1050.0,1930.82082166674,2980.820821666736,1050.0
2023-09-14 07:42:00+02:00,1050.0,2068.08675121004,2068.08675121004,0.0,0.0,1050.0,2068.08675121004,3118.0867512100367,1050.0
2023-09-14 07:43:00+02:00,1050.0,2165.28958581225,2165.28958581225,0.0,0.0,1050.0,2165.28958581225,3215.289585812253,1050.0
2023-09-14 07:44:00+02:00,1050.0,2220.19595762957,2220.19595762957,0.0,0.0,1050.0,2220.19595762957,3270.195957629574,1050.0
2023-09-14 07:45:00+02:00,1050.0,2253.98449413254,2253.98449413254,0.0,0.0,1050.0,2253.98449413254,3303.98449413254,1050.0
2023-09-14 07:46:00+02:00,1050.0,2277.15332082214,2277.15332082214,0.0,0.0,1050.0,2277.15332082214,3327.1533208221404,1050.0
2023-09-14 07:47:00+02:00,1050.0,2266.71598747734,2266.71598747734,0.0,0.0,1050.0,2266.71598747734,3316.71598747734,1050.0
2023-09-14 07:48:00+02:00,1050.0,2251.8727106011,2251.8727106011,0.0,0.0,1050.0,2251.8727106011,3301.8727106011047,1050.0
2023-09-14 07:49:00+02:00,1050.0,2243.36478431917,2243.36478431917,0.0,0.0,1050.0,2243.36478431917,3293.3647843191748,1050.0
2023-09-14 07:50:00+02:00,1050.0,2268.80579919577,2268.80579919577,0.0,0.0,1050.0,2268.80579919577,3318.8057991957744,1050.0
2023-09-14 07:51:00+02:00,1050.0,2313.32718230287,2313.32718230287,0.0,0.0,1050.0,2313.32718230287,3363.3271823028667,1050.0
2023-09-14 07:52:00+02:00,1050.0,2330.21299864567,2330.21299864567,0.0,0.0,1050.0,2330.21299864567,3380.2129986456657,1050.0
2023-09-14 07:53:00+02:00,1050.0,2323.9299840744,2323.9299840744,0.0,0.0,1050.0,2323.9299840744,3373.9299840744006,1050.0
2023-09-14 07:54:00+02:00,1050.0,2334.48044153661,2334.48044153661,0.0,0.0,1050.0,2334.48044153661,3384.480441536608,1050.0
2023-09-14 07:55:00+02:00,1050.0,2376.64685591502,2376.64685591502,0.0,0.0,1050.0,2376.64685591502,3426.6468559150217,1050.0
2023-09-14 07:56:00+02:00,1050.0,2416.75034784196,2416.75034784196,0.0,0.0,1050.0,2416.75034784196,3466.750347841962,1050.0
2023-09-14 07:57:00+02:00,1050.0,2429.42450496626,2429.42450496626,0.0,0.0,1050.0,2429.42450496626,3479.4245049662577,1050.0
2023-09-14 07:58:00+02:00,1050.0,2444.19851487133,2444.19851487133,0.0,0.0,1050.0,2444.19851487133,3494.198514871326,1050.0
2023-09-14 07:59:00+02:00,1050.0,2486.463059059,2486.463059059,0.0,0.0,1050.0,2486.463059059,3536.4630590589977,1050.0
2023-09-14 08:00:00+02:00,800.0,2810.43627481543,2810.43627481543,0.0,0.0,800.0,2810.43627481543,3610.436274815426,800.0
2023-09-14 08:01:00+02:00,800.0,2880.12513135279,2880.12513135279,0.0,0.0,800.0,2880.12513135279,3680.125131352793,800.0
2023-09-14 08:02:00+02:00,800.0,2945.5296286711,2945.5296286711,0.0,0.0,800.0,2945.5296286711,3745.5296286711023,800.0
2023-09-14 08:03:00+02:00,800.0,2998.38500911318,2998.38500911318,0.0,0.0,800.0,2998.38500911318,3798.3850091131753,800.0
2023-09-14 08:04:00+02:00,800.0,3044.72266249238,3044.72266249238,0.0,0.0,800.0,3044.72266249238,3844.722662492378,800.0
2023-09-14 08:05:00+02:00,800.0,3116.4017182488,3116.4017182488,0.0,0.0,800.0,3116.4017182488,3916.4017182488046,800.0
2023-09-14 08:06:00+02:00,800.0,3175.65324144137,3175.65324144137,0.0,0.0,800.0,3175.65324144137,3975.653241441372,800.0
2023-09-14 08:07:00+02:00,800.0,3209.56336225672,3209.56336225672,0.0,0.0,800.0,3209.56336225672,4009.563362256716,800.0
2023-09-14 08:08:00+02:00,800.0,3224.22426266439,3224.22426266439,0.0,0.0,800.0,3224.22426266439,4024.2242626643865,800.0
2023-09-14 08:09:00+02:00,800.0,3270.56191604359,3270.56191604359,0.0,0.0,800.0,3270.56191604359,4070.561916043589,800.0
2023-09-14 08:10:00+02:00,800.0,3355.16403538986,3355.16403538986,0.0,0.0,800.0,3355.16403538986,4155.164035389858,800.0
2023-09-14 08:11:00+02:00,800.0,3435.40261580793,3435.40261580793,0.0,0.0,800.0,3435.40261580793,4235.402615807927,800.0
2023-09-14 08:12:00+02:00,800.0,3505.36084452844,3505.36084452844,0.0,0.0,800.0,3505.36084452844,4305.360844528441,800.0
2023-09-14 08:13:00+02:00,800.0,3499.21637682366,3499.21637682366,0.0,0.0,800.0,3499.21637682366,4299.21637682366,800.0
2023-09-14 08:14:00+02:00,800.0,3435.83622819738,3435.83622819738,0.0,0.0,800.0,3435.83622819738,4235.836228197382,800.0
2023-09-14 08:15:00+02:00,900.0,3306.35757450221,3306.35757450221,0.0,0.0,900.0,3306.35757450221,4206.357574502205,900.0
2023-09-14 08:16:00+02:00,900.0,3382.40730665156,3382.40730665156,0.0,0.0,900.0,3382.40730665156,4282.407306651557,900.0
2023-09-14 08:17:00+02:00,900.0,3534.48124687237,3534.48124687237,0.0,0.0,900.0,3534.48124687237,4434.481246872368,900.0
2023-09-14 08:18:00+02:00,900.0,3699.087845716,3699.087845716,0.0,0.0,900.0,3699.087845716,4599.087845715998,900.0
2023-09-14 08:19:00+02:00,900.0,3842.82772774553,3842.82772774553,0.0,0.0,900.0,3842.82772774553,4742.827727745527,900.0
2023-09-14 08:20:00+02:00,900.0,3963.31067452877,3963.31067452877,0.0,0.0,900.0,3963.31067452877,4863.310674528767,900.0
2023-09-14 08:21:00+02:00,900.0,4062.81438620466,4062.81438620466,0.0,0.0,900.0,4062.81438620466,4962.814386204661,900.0
2023-09-14 08:22:00+02:00,900.0,4081.85446907932,4081.85446907932,0.0,0.0,900.0,4081.85446907932,4981.854469079317,900.0
2023-09-14 08:23:00+02:00,900.0,4054.61589518412,4054.61589518412,0.0,0.0,900.0,4054.61589518412,4954.615895184118,900.0
2023-09-14 08:24:00+02:00,900.0,4025.15424930084,4025.15424930084,0.0,0.0,900.0,4025.15424930084,4925.154249300838,900.0
2023-09-14 08:25:00+02:00,900.0,4020.8364056899,4020.8364056899,0.0,0.0,900.0,4020.8364056899,4920.8364056899045,900.0
2023-09-14 08:26:00+02:00,900.0,4022.65452216496,4022.65452216496,0.0,0.0,900.0,4022.65452216496,4922.65452216496,900.0
2023-09-14 08:27:00+02:00,900.0,4020.19983503577,4020.19983503577,0.0,0.0,900.0,4020.19983503577,4920.199835035773,900.0
2023-09-14 08:28:00+02:00,900.0,4037.16339678322,4037.16339678322,0.0,0.0,900.0,4037.16339678322,4937.163396783221,900.0
2023-09-14 08:29:00+02:00,900.0,4079.4075671096,4079.4075671096,0.0,0.0,900.0,4079.4075671096,4979.407567109598,900.0
2023-09-14 08:30:00+02:00,710.0,4317.98708622545,4317.98708622545,0.0,0.0,710.0,4317.98708622545,5027.987086225451,710.0
2023-09-14 08:31:00+02:00,710.0,4400.29434772056,4400.29434772056,0.0,0.0,710.0,4400.29434772056,5110.294347720556,710.0
2023-09-14 08:32:00+02:00,710.0,4569.82049771673,4569.82049771673,0.0,0.0,710.0,4569.82049771673,5279.820497716726,710.0
2023-09-14 08:33:00+02:00,710.0,4773.04756361501,4773.04756361501,0.0,0.0,710.0,4773.04756361501,5483.04756361501,710.0
2023-09-14 08:34:00+02:00,710.0,4931.68705286461,4931.68705286461,0.0,0.0,710.0,4931.68705286461,5641.687052864613,710.0
2023-09-14 08:35:00+02:00,710.0,4962.02902979403,4962.02902979403,0.0,0.0,710.0,4962.02902979403,5672.029029794031,710.0
2023-09-14 08:36:00+02:00,710.0,4890.13528549188,4890.13528549188,0.0,0.0,710.0,4890.13528549188,5600.135285491881,710.0
2023-09-14 08:37:00+02:00,710.0,4873.48680068245,4873.48680068245,0.0,0.0,710.0,4873.48680068245,5583.486800682452,710.0
2023-09-14 08:38:00+02:00,710.0,4905.48705961946,4905.48705961946,0.0,0.0,710.0,4905.48705961946,5615.487059619462,710.0
2023-09-14 08:39:00+02:00,710.0,4939.55522920072,4939.55522920072,0.0,0.0,710.0,4939.55522920072,5649.555229200721,710.0
2023-09-14 08:40:00+02:00,710.0,4954.49168604819,4954.49168604819,0.0,0.0,710.0,4954.49168604819,5664.491686048185,710.0
2023-09-14 08:41:00+02:00,710.0,4972.92405378513,4972.92405378513,0.0,0.0,710.0,4972.92405378513,5682.924053785126,710.0
2023-09-14 08:42:00+02:00,710.0,5033.90007243815,5033.90007243815,0.0,0.0,710.0,5033.90007243815,5743.900072438149,710.0
2023-09-14 08:43:00+02:00,710.0,5146.7145320314,5146.7145320314,0.0,0.0,710.0,5146.7145320314,5856.714532031404,710.0
2023-09-14 08:44:00+02:00,710.0,5296.35709805954,5296.35709805954,0.0,0.0,710.0,5296.35709805954,6006.357098059536,710.0
2023-09-14 08:45:00+02:00,900.0,5287.76088794099,5287.76088794099,0.0,0.0,900.0,5287.76088794099,6187.760887940991,900.0
2023-09-14 08:46:00+02:00,900.0,5507.61761787509,5507.61761787509,0.0,0.0,900.0,5507.61761787509,6407.617617875094,900.0
2023-09-14 08:47:00+02:00,900.0,5732.91097539487,5732.91097539487,0.0,0.0,900.0,5732.91097539487,6632.910975394866,900.0
2023-09-14 08:48:00+02:00,900.0,5955.63379606258,5955.63379606258,0.0,0.0,900.0,5955.63379606258,6855.633796062575,900.0
2023-09-14 08:49:00+02:00,900.0,6084.75085244164,6084.75085244164,0.0,0.0,900.0,6084.75085244164,6984.750852441643,900.0
2023-09-14 08:50:00+02:00,900.0,6135.65862004334,6135.65862004334,0.0,0.0,900.0,6135.65862004334,7035.658620043336,900.0
2023-09-14 08:51:00+02:00,900.0,6150.309884525,6150.309884525,0.0,0.0,900.0,6150.309884525,7050.309884525002,900.0
2023-09-14 08:52:00+02:00,900.0,6120.13522811956,6120.13522811956,0.0,0.0,900.0,6120.13522811956,7020.135228119557,900.0
2023-09-14 08:53:00+02:00,900.0,6209.5995901005,6209.5995901005,0.0,0.0,900.0,6209.5995901005,7109.599590100503,900.0
2023-09-14 08:54:00+02:00,900.0,6252.71611633089,6252.71611633089,0.0,0.0,900.0,6252.71611633089,7152.716116330891,900.0
2023-09-14 08:55:00+02:00,900.0,6265.55971419752,6265.55971419752,0.0,0.0,900.0,6265.55971419752,7165.559714197519,900.0
2023-09-14 08:56:00+02:00,900.0,6304.88160127879,6304.88160127879,0.0,0.0,900.0,6304.88160127879,7204.881601278794,900.0
2023-09-14 08:57:00+02:00,900.0,6345.28267651667,6345.28267651667,0.0,0.0,900.0,6345.28267651667,7245.282676516675,900.0
2023-09-14 08:58:00+02:00,900.0,6406.66428289267,6406.66428289267,0.0,0.0,900.0,6406.66428289267,7306.664282892666,900.0
2023-09-14 08:59:00+02:00,900.0,6461.41531073949,6461.41531073949,0.0,0.0,900.0,6461.41531073949,7361.415310739495,900.0
2023-09-14 09:00:00+02:00,780.0,6665.40023585944,6665.40023585944,0.0,0.0,780.0,6665.40023585944,7445.4002358594435,780.0
2023-09-14 09:01:00+02:00,780.0,6718.69529769863,6718.69529769863,0.0,0.0,780.0,6718.69529769863,7498.695297698629,780.0
2023-09-14 09:02:00+02:00,780.0,6727.19295895862,6727.19295895862,0.0,0.0,780.0,6727.19295895862,7507.192958958624,780.0
2023-09-14 09:03:00+02:00,780.0,6725.06850812673,6725.06850812673,0.0,0.0,780.0,6725.06850812673,7505.068508126731,780.0
2023-09-14 09:04:00+02:00,780.0,6808.97487605258,6808.97487605258,0.0,0.0,780.0,6808.97487605258,7588.974876052575,780.0
2023-09-14 09:05:00+02:00,780.0,7044.75379463544,7044.75379463544,0.0,0.0,780.0,7044.75379463544,7824.75379463544,780.0
2023-09-14 09:06:00+02:00,780.0,7174.37373494526,7174.37373494526,0.0,0.0,780.0,7174.37373494526,7954.373734945262,780.0
2023-09-14 09:07:00+02:00,780.0,7260.66756392391,7260.66756392391,0.0,0.0,780.0,7260.66756392391,8040.667563923915,780.0
2023-09-14 09:08:00+02:00,780.0,7269.69491170486,7269.69491170486,0.0,0.0,780.0,7269.69491170486,8049.6949117048625,780.0
2023-09-14 09:09:00+02:00,780.0,7316.93601015881,7316.93601015881,0.0,0.0,780.0,7316.93601015881,8096.93601015881,780.0
2023-09-14 09:10:00+02:00,780.0,7555.46593911364,7555.46593911364,0.0,0.0,780.0,7555.46593911364,8335.46593911364,780.0
2023-09-14 09:11:00+02:00,780.0,7928.86563668546,7928.86563668546,0.0,0.0,780.0,7928.86563668546,8708.865636685463,780.0
2023-09-14 09:12:00+02:00,780.0,7493.76233240813,7493.76233240813,0.0,0.0,780.0,7493.76233240813,8273.762332408127,780.0
2023-09-14 09:13:00+02:00,780.0,7315.30500733738,7315.30500733738,0.0,0.0,780.0,7315.30500733738,8095.305007337381,780.0
2023-09-14 09:14:00+02:00,780.0,7188.20926293505,7188.20926293505,0.0,0.0,780.0,7188.20926293505,7968.20926293505,780.0
