,"SolphLabel(location='House1', mtress_component='ElectricityCarrier', solph_node='distribution')","SolphLabel(location='House1', mtress_component='ElectricityCarrier', solph_node='distribution')","SolphLabel(location='House1', mtress_component='ElectricityCarrier', solph_node='feed_in')","SolphLabel(location='House1', mtress_component='ElectricityGridConnection', solph_node='grid_export')","SolphLabel(location='House1', mtress_component='ElectricityGridConnection', solph_node='grid_import')","SolphLabel(location='House1', mtress_component='ElectricityGridConnection', solph_node='source_import')","SolphLabel(location='House1', mtress_component='PV', solph_node='connection')","SolphLabel(location='House1', mtress_component='PV', solph_node='connection')","SolphLabel(location='House1', mtress_component='PV', solph_node='source')","SolphLabel(location='House1', mtress_component='demand', solph_node='input')","SolphLabel(location='House1', mtress_component='storage1', solph_node='Battery_Storage')"
,"SolphLabel(location='House1', mtress_component='demand', solph_node='input')","SolphLabel(location='House1', mtress_component='storage1', solph_node='Battery_Storage')","SolphLabel(location='House1', mtress_component='ElectricityGridConnection', solph_node='grid_export')","SolphLabel(location='House1', mtress_component='ElectricityGridConnection', solph_node='sink_export')","SolphLabel(location='House1', mtress_component='ElectricityCarrier', solph_node='distribution')","SolphLabel(location='House1', mtress_component='ElectricityGridConnection', solph_node='grid_import')","SolphLabel(location='House1', mtress_component='ElectricityCarrier', solph_node='distribution')","SolphLabel(location='House1', mtress_component='ElectricityCarrier', solph_node='feed_in')","SolphLabel(location='House1', mtress_component='PV', solph_node='connection')","SolphLabel(location='House1', mtress_component='demand', solph_node='sink')","SolphLabel(location='House1', mtress_component='ElectricityCarrier', solph_node='distribution')"
2023-11-01 00:00:00+01:00,930.0,0.0,0.0,0.0,0.0,-1.13686837721616e-13,0.0,0.0,0.0,930.0,930.0
2023-11-01 00:01:00+01:00,930.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,930.0,930.0
2023-11-01 00:02:00+01:00,930.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,930.0,930.0
2023-11-01 00:03:00+01:00,930.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,930.0,930.0
2023-11-01 00:04:00+01:00,930.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,930.0,930.0
2023-11-01 00:05:00+01:00,930.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,930.0,930.0
2023-11-01 00:06:00+01:00,930.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,930.0,930.0
2023-11-01 00:07:00+01:00,930.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,930.0,930.0
2023-11-01 00:08:00+01:00,930.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,930.0,930.0
2023-11-01 00:09:00+01:00,930.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,930.0,930.0
2023-11-01 00:10:00+01:00,930.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,930.0,930.0
2023-11-01 00:11:00+01:00,930.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,930.0,930.0
2023-11-01 00:12:00+01:00,930.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,930.0,930.0
2023-11-01 00:13:00+01:00,930.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,930.0,930.0
2023-11-01 00:14:00+01:00,930.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,930.0,930.0
2023-11-01 00:15:00+01:00,910.0,0.0,0.0,0.0,0.0,-1.13686837721616e-13,0.0,0.0,0.0,910.0,910.0
2023-11-01 00:16:00+01:00,910.0,0.0,0.0,0.0,0.0,-1.13686837721616e-13,0.0,0.0,0.0,910.0,910.0
2023-11-01 00:17:00+01:00,910.0,0.0,0.0,0.0,0.0,-1.13686837721616e-13,0.0,0.0,0.0,910.0,910.0
2023-11-01 00:18:00+01:00,910.0,0.0,0.0,0.0,0.0,-1.13686837721616e-13,0.0,0.0,0.0,910.0,910.0
2023-11-01 00:19:00+01:00,910.0,0.0,0.0,0.0,0.0,-1.13686837721616e-13,0.0,0.0,0.0,910.0,910.0
2023-11-01 00:20:00+01:00,910.0,0.0,0.0,0.0,0.0,-1.13686837721616e-13,0.0,0.0,0.0,910.0,910.0
2023-11-01 00:21:00+01:00,910.0,0.0,0.0,0.0,0.0,-1.13686837721616e-13,0.0,0.0,0.0,910.0,910.0
2023-11-01 00:22:00+01:00,910.0,0.0,0.0,0.0,0.0,-1.13686837721616e-13,0.0,0.0,0.0,910.0,910.0
2023-11-01 00:23:00+01:00,910.0,0.0,0.0,0.0,0.0,-1.13686837721616e-13,0.0,0.0,0.0,910.0,910.0
2023-11-01 00:24:00+01:00,910.0,0.0,0.0,0.0,0.0,-1.13686837721616e-13,0.0,0.0,0.0,910.0,910.0
2023-11-01 00:25:00+01:00,910.0,0.0,0.0,0.0,0.0,-1.13686837721616e-13,0.0,0.0,0.0,910.0,910.0
2023-11-01 00:26:00+01:00,910.0,0.0,0.0,0.0,0.0,-1.13686837721616e-13,0.0,0.0,0.0,910.0,910.0
2023-11-01 00:27:00+01:00,910.0,0.0,0.0,0.0,0.0,-1.13686837721616e-13,0.0,0.0,0.0,910.0,910.0
2023-11-01 00:28:00+01:00,910.0,0.0,0.0,0.0,0.0,-1.13686837721616e-13,0.0,0.0,0.0,910.0,910.0
2023-11-01 00:29:00+01:00,910.0,0.0,0.0,0.0,0.0,-1.13686837721616e-13,0.0,0.0,0.0,910.0,910.0
2023-11-01 00:30:00+01:00,870.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,870.0,870.0
2023-11-01 00:31:00+01:00,870.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,870.0,870.0
2023-11-01 00:32:00+01:00,870.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,870.0,870.0
2023-11-01 00:33:00+01:00,870.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,870.0,870.0
2023-11-01 00:34:00+01:00,870.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,870.0,870.0
2023-11-01 00:35:00+01:00,870.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,870.0,870.0
2023-11-01 00:36:00+01:00,870.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,870.0,870.0
2023-11-01 00:37:00+01:00,870.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,870.0,870.0
2023-11-01 00:38:00+01:00,870.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,870.0,870.0
2023-11-01 00:39:00+01:00,870.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,870.0,870.0
2023-11-01 00:40:00+01:00,870.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,870.0,870.0
2023-11-01 00:41:00+01:00,870.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,870.0,870.0
2023-11-01 00:42:00+01:00,870.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,870.0,870.0
2023-11-01 00:43:00+01:00,870.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,870.0,870.0
2023-11-01 00:44:00+01:00,870.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,870.0,870.0
2023-11-01 00:45:00+01:00,980.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,980.0,980.0
2023-11-01 00:46:00+01:00,980.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,980.0,980.0
2023-11-01 00:47:00+01:00,980.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,980.0,980.0
2023-11-01 00:48:00+01:00,980.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,980.0,980.0
2023-11-01 00:49:00+01:00,980.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,980.0,980.0
2023-11-01 00:50:00+01:00,980.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,980.0,980.0
2023-11-01 00:51:00+01:00,980.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,980.0,980.0
2023-11-01 00:52:00+01:00,980.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,980.0,980.0
2023-11-01 00:53:00+01:00,980.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,980.0,980.0
2023-11-01 00:54:00+01:00,980.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,980.0,980.0
2023-11-01 00:55:00+01:00,980.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,980.0,980.0
2023-11-01 00:56:00+01:00,980.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,980.0,980.0
2023-11-01 00:57:00+01:00,980.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,980.0,980.0
2023-11-01 00:58:00+01:00,980.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,980.0,980.0
2023-11-01 00:59:00+01:00,980.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,980.0,980.0
2023-11-01 01:00:00+01:00,970.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,970.0,970.0
2023-11-01 01:01:00+01:00,970.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,970.0,970.0
2023-11-01 01:02:00+01:00,970.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,970.0,970.0
2023-11-01 01:03:00+01:00,970.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,970.0,970.0
2023-11-01 01:04:00+01:00,970.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,970.0,970.0
2023-11-01 01:05:00+01:00,970.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,970.0,970.0
2023-11-01 01:06:00+01:00,970.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,970.0,970.0
2023-11-01 01:07:00+01:00,970.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,970.0,970.0
2023-11-01 01:08:00+01:00,970.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,970.0,970.0
2023-11-01 01:09:00+01:00,970.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,970.0,970.0
2023-11-01 01:10:00+01:00,970.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,970.0,970.0
2023-11-01 01:11:00+01:00,970.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,970.0,970.0
2023-11-01 01:12:00+01:00,970.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,970.0,970.0
2023-11-01 01:13:00+01:00,970.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,970.0,970.0
2023-11-01 01:14:00+01:00,970.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,970.0,970.0
2023-11-01 01:15:00+01:00,930.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,930.0,930.0
2023-11-01 01:16:00+01:00,930.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,930.0,930.0
2023-11-01 01:17:00+01:00,930.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,930.0,930.0
2023-11-01 01:18:00+01:00,930.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,930.0,930.0
2023-11-01 01:19:00+01:00,930.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,930.0,930.0
2023-11-01 01:20:00+01:00,930.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,930.0,930.0
2023-11-01 01:21:00+01:00,930.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,930.0,930.0
2023-11-01 01:22:00+01:00,930.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,930.0,930.0
2023-11-01 01:23:00+01:00,930.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,930.0,930.0
2023-11-01 01:24:00+01:00,930.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,930.0,930.0
2023-11-01 01:25:00+01:00,930.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,930.0,930.0
2023-11-01 01:26:00+01:00,930.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,930.0,930.0
2023-11-01 01:27:00+01:00,930.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,930.0,930.0
2023-11-01 01:28:00+01:00,930.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,930.0,930.0
